site_id,category,r2_score
360252090173202.0,0.0,1.0
360349115100001.0,2.0,0.9888434921494138
360425089485001.0,0.0,0.0063223407511519
360455081530101.0,0.0,0.26806543106673053
360521085432600.0,2.0,4.7253893223908605e-06
360543084343101.0,1.0,0.0008491739917542152
360835086441100.0,3.0,0.11313171954142631
361011079595401.0,1.0,0.3090769254569874
361145089394101.0,0.0,0.4270631164596601
361225110240701.0,2.0,0.9973793824433348
361232115061001.0,1.0,0.9355870444184582
361307080293101.0,0.0,0.3791135221817036
361400115040901.0,2.0,0.9586509596380032
361410115142601.0,2.0,0.7598492191817725
361410115142602.0,2.0,0.7419254643108544
361410115142603.0,2.0,0.8116158847718079
361415094452501.0,1.0,0.5828172130192752
361420077111407.0,1.0,0.3340719707705677
361442098092801.0,1.0,0.07160352953846827
361456115111001.0,3.0,0.029179303210861263
361536099464601.0,2.0,0.5238621337151002
361626115090701.0,2.0,0.9876081202190149
361704115121901.0,3.0,0.08173380806581765
361714099315101.0,0.0,0.8851656625683754
361739099323301.0,3.0,0.0012334738790050759
361829076163201.0,0.0,0.1682983682983683
362231079410801.0,1.0,0.10295515317721227
362417116163600.0,1.0,0.959572455434528
362529116171100.0,2.0,0.5913508583477572
362718089552301.0,0.0,1.0
362935096291501.0,1.0,0.006318295237392246
362936109564101.0,3.0,0.04949952008801062
362955089581801.0,0.0,0.007760319073802591
363033101440701.0,3.0,0.9992981704254842
363143110355001.0,2.0,0.021103117505876456
363213116133800.0,3.0,0.041294506301230216
363236094290301.0,3.0,0.28206423164499905
363308114553001.0,3.0,0.9298131983889864
363436092391001.0,1.0,0.050392071965140395
363442090364301.0,0.0,0.006282411532221088
363503115385701.0,2.0,0.9395970107505756
363551090152801.0,1.0,0.18238450021492214
363728093150401.0,2.0,0.039112565300585156
363850110100801.0,2.0,0.9784622728428751
363855093134701.0,2.0,0.156710286610528
364006093200301.0,3.0,0.462449573658834
364059093520001.0,2.0,0.00016927276220612963
364313094121101.0,3.0,0.711860343204124
364324091515001.0,2.0,0.33619757100243175
364338110154601.0,3.0,0.5357799039497508
364453093543601.0,3.0,0.8963249240390257
364453093543602.0,2.0,0.8186262331383931
364528116232201.0,2.0,0.4478137041378646
364643089212301.0,0.0,0.005609459473812639
364650114432001.0,3.0,0.6193008903069139
364743114533101.0,3.0,0.4149679295788047
364818094185301.0,2.0,0.13604326286818225
364818094185302.0,3.0,0.18190187604128072
364821098144901.0,0.0,0.02361721557143126
364831098120201.0,1.0,0.023360865307684664
365143098404201.0,0.0,0.00146641931825775
365229094520201.0,2.0,0.6642523821726567
365236112442501.0,2.0,0.2156204653127769
365319089331001.0,0.0,0.24362106939239936
365403112452801.0,3.0,0.47643984739192946
365415093342301.0,1.0,0.533538084167948
365451093555501.0,2.0,0.002068595655097205
365559092030001.0,2.0,0.289565683774194
365602092395101.0,2.0,0.3984819399223364
365602112460201.0,3.0,0.4171136810658119
365644094001301.0,2.0,0.055872924008436686
365645093431601.0,2.0,0.28166695899772165
365654091001301.0,1.0,0.06526147159392892
365732094513201.0,1.0,0.16080634455894238
365942094504203.0,0.0,0.2911644174841844
365949091421401.0,2.0,0.20510056428295598
370005093122401.0,3.0,0.04238869063855788
370224094320201.0,3.0,0.7647955739033847
370236093174401.0,2.0,0.42437092144230915
370248090042601.0,0.0,0.04985232546818086
370354093325901.0,2.0,0.0458566165398796
370539093494001.0,3.0,0.4464326911678057
370539093494002.0,2.0,0.023665882310263453
370600094223501.0,1.0,0.00039150005861665615
370624092244701.0,2.0,0.20373394054115357
370655093035301.0,2.0,0.14482697377834863
370828094274101.0,3.0,0.8653443364336929
370907093144101.0,2.0,0.0006156650568954758
371036094171301.0,2.0,0.3416212020122825
371125089445301.0,0.0,0.1436962541270671
371151116294104.0,3.0,0.2502797600717609
371247116284502.0,3.0,0.339486246100276
371312116283801.0,3.0,0.0385234184525719
371425116251902.0,2.0,0.9390557340052811
371435093134701.0,2.0,0.5583023314480502
371548093144701.0,0.0,0.0066464161521069265
371548093144702.0,2.0,0.007710108768081314
371558093181901.0,2.0,0.13768619050963327
371800092094801.0,2.0,0.36110260871715505
371801093260401.0,2.0,0.2044421605305844
372022092542201.0,2.0,0.501944625551891
372153091322301.0,2.0,0.051762521822375396
372202094370201.0,2.0,0.32774800362522505
372202094370202.0,3.0,0.24975357151700206
372338094052801.0,3.0,0.4617184202844451
372521089362401.0,2.0,0.5604324642110916
372639114520901.0,2.0,0.6662587047686422
372715090510701.0,1.0,0.2850998029462126
372853091061801.0,2.0,0.0005142892899845375
372958094161001.0,3.0,0.05794609282065455
373056091063801.0,3.0,0.3552764127708281
373210090180601.0,3.0,0.07608834985449375
373559090082901.0,2.0,0.7683560692110797
373620093470301.0,3.0,0.033701788953457434
373653091330101.0,3.0,0.05191939275045887
373701093151601.0,2.0,0.1259007308082264
373849118513001.0,1.0,0.3863328119000793
373905091071001.0,3.0,0.0009235034953063437
373906092385201.0,2.0,0.6478279400518314
373930118491602.0,3.0,0.2966647376201308
373955091065901.0,2.0,0.6574672834798361
374215114453101.0,2.0,0.47940120243707385
374254094524501.0,0.0,0.3071053570888841
374515090255601.0,2.0,0.5697374271810828
374649090242601.0,2.0,0.7749743581830987
375259093181401.0,3.0,0.001316064097339087
375306090125301.0,2.0,0.6611596540481319
375429092300701.0,1.0,0.21163757737293754
375617090465401.0,3.0,0.06087803892166388
375625091480401.0,3.0,0.0031343957816571955
375749091475001.0,2.0,0.34410465120645184
375907091432201.0,3.0,0.432509307441871
380038092442701.0,2.0,0.2152697569305695
380229093464701.0,2.0,0.9801325323619977
380322091142601.0,2.0,0.4140204085751583
380435090281301.0,2.0,0.19319847985020389
380501090335501.0,2.0,0.8672843232101202
380531114534201.0,2.0,0.823522337350884
380545094213501.0,2.0,0.09683933767063357
380616075380701.0,1.0,0.0014770557336779566
380626087344401.0,1.0,0.01219738761973499
380717092395401.0,3.0,0.07832541083215216
380758115204601.0,3.0,0.3161677679749707
380900091153901.0,3.0,0.0007967412681971764
381045091564801.0,2.0,0.071576354615276
381217091104501.0,2.0,0.39256462697074246
381405090260301.0,3.0,0.33662611751485394
381641093214601.0,1.0,0.2880576156941669
381652093215501.0,3.0,0.7372511154658185
381956076275301.0,2.0,0.49992971104917894
382038075065901.0,0.0,0.14849753386026976
382100090592801.0,2.0,0.044904788530972684
382156085382401.0,0.0,0.0011933817136103864
382215075041903.0,1.0,0.11932538086760436
382323086044501.0,0.0,0.4288311734612025
382323104200701.0,0.0,0.9684178170294043
382325075063302.0,1.0,0.068177779657004
382407076260301.0,2.0,0.5832431318447959
382443075033501.0,1.0,0.4731231412265916
382549076260101.0,2.0,0.5518205836698266
382635075030603.0,1.0,0.42696334290032234
382726093121601.0,2.0,0.08774051790199211
382745091275701.0,2.0,0.0625113058803406
382748093595101.0,3.0,0.8105111507858724
382836091502301.0,3.0,0.1731598091244142
383012086124501.0,3.0,0.0693465163429855
383031090384101.0,3.0,0.17012452383740806
383226092054001.0,2.0,0.001259622013484507
383239076354201.0,2.0,0.5500293070634588
383247087361001.0,0.0,0.13621206352079607
383302090420201.0,2.0,0.0018465680800908713
383550092094201.0,0.0,0.0324642919991438
383628090411901.0,3.0,0.09788586230351282
383644091124901.0,3.0,0.08182867157990037
383659086545901.0,0.0,0.046757778650332926
383746076482901.0,1.0,1.676291643248895e-05
383906090511401.0,2.0,0.14173214340921558
383929092464901.0,2.0,0.9671002418483398
384147093101901.0,2.0,0.06772967850414169
384258091243001.0,0.0,0.147195795217814
384333076394701.0,2.0,0.3780022478580959
384415093190101.0,3.0,0.9176465565447852
384455093201001.0,3.0,0.7170794119826032
384534093431101.0,3.0,0.925444954981629
384545093331601.0,3.0,0.9758500642110505
384713091474301.0,2.0,0.43185925416553195
384737090372001.0,3.0,0.03643284142306602
384832093192501.0,3.0,0.9044464774056018
384846090510301.0,3.0,0.7738689868301427
384849090092001.0,0.0,0.311506497420572
384917091594401.0,3.0,0.2096459269906913
384949085251901.0,0.0,0.007890441453854535
384951087202501.0,1.0,0.0948858401594661
385041075395602.0,0.0,0.00012089385013513976
385252076572801.0,2.0,0.631484994487867
385428091265001.0,3.0,0.3976856834857052
385432091343201.0,3.0,0.43175968413385957
385521114503601.0,2.0,0.00022587754238101443
385601085365701.0,3.0,0.005912685380986105
385607074555201.0,0.0,0.06031128734531721
385709074512801.0,,0.21032256538875682
385718092234201.0,3.0,0.38837059305626664
385804074574201.0,1.0,0.45575444038851753
385837090594701.0,3.0,0.7964402250347282
385845090583801.0,3.0,0.8122462655990648
385853092592801.0,0.0,0.18476397932076427
390002074541002.0,2.0,0.17713281371201028
390012074472001.0,3.0,0.1392916626442544
390150090542801.0,2.0,0.7134076835481491
390156074533401.0,0.0,0.02143233868283212
390207092570801.0,2.0,0.013075475840050865
390211074505502.0,0.0,0.10627513481566075
390422074544701.0,1.0,0.49111918355446094
390425074544601.0,1.0,4.170062553354725e-05
390608074483801.0,0.0,0.025667945186249708
390651092125101.0,3.0,0.4323763762594983
390750093233401.0,2.0,0.7452900545747383
390945091494001.0,2.0,0.2940374509341298
390945094234001.0,,0.22593678901288283
390950085553501.0,1.0,0.07928999454473995
391035085560401.0,1.0,0.1766994939801475
391145074520401.0,1.0,0.07747168820922479
391149092072901.0,3.0,0.37558074317978374
391222093185501.0,3.0,0.026210713556599652
391236094170201.0,0.0,0.12244949311582021
391621074435401.0,1.0,0.0032855436081223877
391627085534401.0,0.0,0.10524589275344043
391730102422000.0,2.0,0.9521563020731856
391825091285101.0,2.0,0.916443721108724
391827074371001.0,2.0,0.07172054119969384
391828075120902.0,3.0,0.6021283616073471
392017074300201.0,2.0,0.08259163563042216
392022085371801.0,0.0,0.09410409328745784
392032074300801.0,2.0,0.030845895452567773
392045076512501.0,1.0,0.34752100763678573
392045093302401.0,0.0,0.0023065928505692224
392147090541901.0,2.0,0.7199855230562043
392153074250101.0,3.0,0.5601610699923212
392232074234403.0,0.0,0.013012892647327967
392321092153901.0,2.0,0.3042575296836071
392336094550403.0,0.0,0.3356603702134312
392512074521206.0,2.0,0.8887187955711402
392731075092401.0,0.0,0.08606808645704744
392732075092401.0,0.0,0.08391732598953827
392733075092401.0,3.0,0.8640166187463489
392754074270101.0,3.0,0.34259680874453446
392820087242601.0,3.0,0.16998875101516053
392920074570001.0,0.0,0.29866246237473026
392931076410301.0,3.0,0.056649868526035374
393055075083501.0,2.0,0.669094637743544
393115074191001.0,0.0,0.5447536193570942
393218095032601.0,1.0,0.017939928325166332
393232074263901.0,3.0,0.5239102380427508
393232074263903.0,0.0,0.002857940579901963
393246075012701.0,1.0,0.0009288849060827831
393310114475001.0,0.0,0.8110035728361684
393333074442401.0,3.0,0.16137122622627287
393348075275701.0,,0.32713543610227513
393423086161001.0,0.0,0.3155678609454732
393541083001100.0,0.0,0.013344440310096406
393544093075601.0,0.0,0.023733833695138373
393619087043001.0,1.0,0.39724895255991155
393733077274801.0,0.0,0.11320330313033078
393749074550901.0,0.0,0.12896782609279978
393851077343001.0,3.0,0.5635377317513198
393855086120701.0,1.0,0.17996620677534647
393902103554000.0,0.0,0.18015231316158797
393902103554001.0,0.0,0.04800668881860504
393902103554003.0,0.0,0.20427072860211182
393943085490901.0,0.0,0.045968259517804366
394008077005601.0,0.0,0.42570393585202737
394013093400201.0,0.0,0.06669850628535767
394025086400801.0,1.0,0.5977796403854686
394036116183401.0,3.0,0.9236675245977612
394037075191501.0,2.0,0.08813727977610808
394106074362501.0,0.0,0.27438527852757244
394119075062701.0,3.0,0.7657211109176206
394156092030201.0,1.0,0.12681727292375322
394201093181101.0,0.0,0.24128185299002725
394215074561701.0,2.0,0.5267374534102742
394215074561702.0,2.0,0.1908296279705154
394215074561703.0,3.0,0.9460679795192191
394221075072201.0,0.0,0.01840018223718698
394236075272101.0,0.0,0.07491182038317346
394256075101001.0,0.0,0.016655378058250903
394336074161201.0,1.0,0.005200843079936179
394354075025901.0,0.0,0.17274268372971124
394422074430903.0,0.0,0.23195154128052486
394426085080601.0,0.0,0.32025843608811233
394430077225001.0,2.0,0.35326550222431563
394440074593101.0,1.0,0.11214165580704538
394452074281901.0,0.0,0.30376727253058855
394513074280601.0,0.0,0.07508669627323061
394652075100401.0,2.0,0.14294727385822525
394652075100402.0,2.0,0.13320534182110844
394655080014301.0,0.0,0.2733171692217583
394742074142002.0,0.0,0.09087609361403814
394755078135001.0,3.0,0.021400595844758286
394800074524601.0,3.0,0.818473193473193
394808075172401.0,1.0,0.002494247539603256
394808075172402.0,0.0,0.0064648222654203336
394808075172404.0,1.0,0.0009185339733099873
394829074053503.0,0.0,0.5529574302351938
394843079351401.0,1.0,0.23054205646927117
394904074253601.0,3.0,0.4113959565324624
394922074563301.0,2.0,0.25169708690301995
394922074563302.0,2.0,0.5441744855025186
394942075131701.0,3.0,0.00022983732879755525
394957075053001.0,2.0,0.3633040535146628
395028074104401.0,0.0,0.0008675031166006653
395034074112101.0,0.0,0.09527551316188698
395043091262601.0,0.0,0.1775384886333765
395058083002400.0,,0.00010090860770228804
395122074301701.0,3.0,0.002496833628149231
395122074301702.0,0.0,0.2122033301841313
395131082592400.0,0.0,0.38785348876174197
395136108210004.0,2.0,0.3118002667231463
395150074284201.0,0.0,0.17927622886212335
395206075111801.0,1.0,0.00035254570713061373
395229074571201.0,2.0,0.4404428454167614
395229074571202.0,2.0,0.5492726575899587
395232075094201.0,2.0,0.3926780425098563
395309074352101.0,3.0,0.14524964821491737
395309074352102.0,2.0,0.23299980721161306
395315074494601.0,0.0,0.06663890089868552
395322077365301.0,3.0,0.06535938511844275
395342075102101.0,1.0,0.8157519668929635
395355095051601.0,0.0,0.0037511256774618307
395450075485401.0,0.0,0.025522932720717595
395512075293701.0,0.0,0.037242620407544
395524074502501.0,2.0,0.3369565981931104
395524074502502.0,3.0,0.6369739572769382
395525074502505.0,2.0,0.39595843755417937
395525074502601.0,2.0,0.4148967089529191
395609074124001.0,1.0,0.7033481908300966
395846077040601.0,0.0,0.3096194870268427
395920079021501.0,0.0,0.009251327076729488
395928074502701.0,0.0,0.023242850857769448
395930074142101.0,3.0,0.7663272057932519
400008079142801.0,0.0,0.005422085500695895
400010074521601.0,2.0,0.1633129122490815
400105093591601.0,2.0,0.10719968178203398
400120074265401.0,3.0,0.10297113995996499
400148074352001.0,0.0,0.18627697714607871
400148074352101.0,0.0,0.09328938109719642
400209077183301.0,0.0,0.03727982982668221
400210074031001.0,3.0,0.024656076791280457
400210074031002.0,3.0,0.8435360358590379
400217078281901.0,1.0,0.28553251267674973
400229075104601.0,0.0,0.08887548859537531
400232074213201.0,0.0,0.08895529149133574
400233080261301.0,3.0,0.0024300640653273087
400242074422301.0,3.0,0.03553840261189656
400247086482101.0,3.0,0.4213210151208434
400251094485901.0,0.0,0.4127650320455579
400416074270101.0,2.0,0.05482614743099823
400416074270103.0,0.0,0.01219409814832284
400458093582001.0,3.0,0.48856783643139357
400532086183901.0,3.0,0.0078351875002024
400541085213701.0,2.0,0.0004570895360909155
400711074020201.0,3.0,0.02003826186932367
400808075210401.0,0.0,0.1788999398748502
400832074082101.0,3.0,0.07445815943573508
400916076492301.0,0.0,0.0035301799806396472
400920099215501.0,2.0,0.2966852050177332
400949083480100.0,0.0,0.006000113669582974
401057091494501.0,3.0,0.27572031793344665
401105074120201.0,3.0,0.13173536135162567
401105074120202.0,3.0,0.02621648171443991
401105074120203.0,3.0,0.06281225715097083
401105074120204.0,3.0,0.02095168320007379
401105074120205.0,3.0,0.4071656389796422
401157075032001.0,0.0,0.0267793020409407
401229074290001.0,0.0,0.33293255389974585
401310075181702.0,3.0,0.6520296377775412
401416099270601.0,2.0,0.11727083108570169
401444093442001.0,1.0,0.40138309346131373
401532085085301.0,0.0,0.16866260475756134
401542074053001.0,2.0,0.07214016286300307
401552074501801.0,1.0,0.24478931648951974
401637076071501.0,0.0,0.27396375857110256
401733075171401.0,1.0,0.3623916690504069
401735098522701.0,2.0,0.48507465258154026
401753074483501.0,1.0,0.34967028465879657
401804074432601.0,0.0,0.05509115778953855
401834074515501.0,2.0,0.5269128898026632
401843078075401.0,2.0,0.22335948788245097
401857099195201.0,2.0,0.8980904315927072
401906074151401.0,1.0,0.3883390079352712
401920092130301.0,1.0,0.10179528393493065
402101099595001.0,2.0,0.000669683268156307
402109074301301.0,,0.13436898175768275
402109074301302.0,1.0,0.09910768583289586
402118076462201.0,1.0,0.0019513581168617566
402138074435801.0,1.0,0.41513841220973235
402138079031802.0,1.0,0.43505959773870195
402143074185201.0,1.0,0.0015815777819965238
402151074525301.0,1.0,0.09318120250595852
402207076180801.0,0.0,0.24779969936647694
402208074145201.0,2.0,0.33067343119136416
402255076422001.0,1.0,0.2737480129852594
402322085481901.0,1.0,0.00022827975082773122
402350073583901.0,1.0,0.3942572578936183
402356091344001.0,2.0,0.09471499569382069
402411077374801.0,1.0,0.3201346268065568
402426074001901.0,2.0,0.06285289245023351
402452078271301.0,0.0,0.005107369146914009
402512074414301.0,1.0,0.3004530385608374
402553074271701.0,1.0,0.018007764175977936
402615075530501.0,2.0,0.03731611660076728
402625098594501.0,3.0,0.00010376074580609185
402643075150501.0,2.0,0.15400099925491595
402644074563601.0,0.0,0.019804835861563674
402657093470201.0,0.0,0.01404926508946347
402734087033401.0,2.0,0.5701530670339536
402734087033402.0,0.0,0.24293116868298936
402735077100901.0,0.0,0.010790802800881738
402750078452201.0,0.0,0.3160752924725597
402851087213501.0,0.0,0.07859136427005342
403006080252301.0,1.0,0.12058996403523148
403032096104801.0,1.0,0.10994195516152538
403055094364701.0,0.0,0.2608999983920772
403119074290301.0,0.0,0.043948814047074736
403132099381001.0,2.0,0.9196045308990227
403200074420601.0,1.0,0.002787539246152382
403223096360601.0,2.0,0.2703511440239038
403300074202901.0,0.0,1.0
403301094492301.0,0.0,0.34136616873440406
403400096435501.0,2.0,0.6581585077429752
403407086175701.0,0.0,0.05631635487336217
403429075392401.0,3.0,0.002877676868318968
403452092292901.0,1.0,0.020033364021837974
403455074514801.0,1.0,0.5877184832103628
403501091420401.0,3.0,0.5611083815239524
403517074452501.0,0.0,0.003747214026185941
403719075091801.0,1.0,0.12631410127924758
403734080063001.0,0.0,0.11708081786996416
403836085374401.0,3.0,0.009066623010325459
403923082325500.0,0.0,0.22815249933065562
403939076591001.0,1.0,0.39132823957502805
403948085414601.0,2.0,0.4157645580042236
404014074585401.0,0.0,0.0008310617577826918
404106074171901.0,1.0,0.08522175003360188
404140077354001.0,,1.7489763243450085e-05
404239076362001.0,1.0,0.3096366242962665
404331085064701.0,0.0,0.209179251166688
404455074203202.0,,0.050664967620184576
404518077575501.0,2.0,0.3623666852552827
404556077525101.0,2.0,0.004824522981063395
404639074230001.0,3.0,0.4003909043298276
404708076070701.0,,0.19873887359275522
404712074454701.0,3.0,0.09751328537170245
404745075184001.0,0.0,0.019831722221866688
404858085284301.0,3.0,0.1309941379720726
404901118223601.0,2.0,0.8655603096079683
404934074400501.0,1.0,0.04139900858391565
405027074232301.0,0.0,0.23199461701820634
405105087173301.0,1.0,0.35026557275746195
405320078483901.0,1.0,0.33074602253864527
405344079380201.0,0.0,0.016561824354601407
405414074354201.0,1.0,0.02551460777153358
405451091483301.0,1.0,0.019890020577485013
405531074361901.0,1.0,0.03166641078293775
405535074073701.0,1.0,0.2743553080424479
405613074430901.0,1.0,0.10525691656277447
405737101423201.0,2.0,0.45470882407927804
405808074583001.0,1.0,0.09080264639235236
405829086175801.0,0.0,0.21413723507407023
405902087141501.0,0.0,0.6600392138999315
405928077115501.0,,0.06074179578766992
405959087282901.0,3.0,0.17958543649909864
405959087282902.0,1.0,0.24701523073776677
410005074473801.0,1.0,0.19303214185196804
410057095075101.0,1.0,0.04037898223405967
410123075425401.0,1.0,0.0006134377618046694
410155074060201.0,0.0,1.0
410207074270001.0,1.0,0.1707244120455388
410233104093201.0,3.0,0.9900176475002134
410233104093203.0,,0.2956927113827924
410235087305901.0,3.0,0.12181752934843049
410249087011201.0,0.0,0.5524087809223567
410337085264201.0,,0.29601995758791977
410426084495201.0,3.0,0.7363049350593277
410428087231501.0,0.0,0.07693004107857737
410428087231502.0,1.0,0.04905171682294329
410431074395801.0,3.0,0.04976175836243024
410449074483301.0,1.0,0.17819912308978514
410501079524401.0,1.0,0.22909523981377922
410508105003801.0,2.0,0.7404917938482358
410538080280801.0,0.0,0.0017038677324627827
410627078313601.0,0.0,0.4034879085968043
410628073413301.0,0.0,0.5449230251100768
410705076334901.0,1.0,0.18529579137425878
410727076402901.0,0.0,0.4876369296770706
410739086365201.0,0.0,0.32371810727316996
410804074424401.0,1.0,0.0047020845959186985
410809087580801.0,1.0,0.5898117773465296
410853073554001.0,1.0,0.2789014076172378
410914074540401.0,1.0,0.096629481049603
410917087285801.0,1.0,0.4089122744672733
410928074522801.0,1.0,0.025642429673640388
410932084561101.0,1.0,0.6011039835867842
410940074583401.0,,0.08272311962643586
411038087284701.0,1.0,0.5408393013142357
411138081172500.0,0.0,0.04136860302014067
411223075234901.0,1.0,0.07509339618103372
411421073481202.0,1.0,0.009834043945343818
411424077462201.0,3.0,0.019810046332548348
411734078522101.0,1.0,0.4983670126174161
411756076162701.0,0.0,0.0813888654262308
411802073593001.0,1.0,0.002389927222425481
411833075133601.0,0.0,0.00946282762145556
411922085221801.0,1.0,0.011445415536519121
411958079540202.0,3.0,0.05872422565854163
412020079133901.0,0.0,0.048994510209087516
412149073445601.0,1.0,0.20514030460324018
412154071462901.0,0.0,0.05394583090497662
412350086512801.0,0.0,0.6373606274128747
412427076594401.0,2.0,0.2881885850624002
412429073165101.0,1.0,0.07807628834573965
412458078324601.0,0.0,0.001965099648911117
412637074362301.0,1.0,0.35075920495277624
412714073331301.0,1.0,0.3309302309824037
412732078034201.0,0.0,0.019397601664749575
412739080104201.0,1.0,0.026351569688583543
412823079030601.0,1.0,0.647913251449479
412825072410501.0,0.0,0.015628231913211832
412826076083301.0,1.0,0.13003323871760764
412844071422802.0,1.0,0.0765815477063796
412910117321001.0,0.0,0.3075903932362415
412916073121701.0,1.0,0.05200110074620923
412918071321001.0,1.0,0.1034703030142533
412932071374302.0,0.0,0.10338491124307025
413026076352901.0,1.0,0.12801937359853754
413106085232701.0,1.0,0.4940019415343485
413121085481301.0,1.0,0.019708008173026648
413139086341401.0,1.0,0.6378739117470132
413252071323601.0,1.0,0.013368103235127493
413346075421301.0,2.0,0.0020123452240972117
413358071433801.0,0.0,0.0416460130200631
413428074085701.0,1.0,0.11184367095099168
413434086434701.0,1.0,0.3875095077788411
413535072253701.0,0.0,0.3269805753800321
413542080245002.0,3.0,5.581192976555904e-06
413547083481500.0,0.0,0.00036413994178075004
413559087270301.0,1.0,0.006073383725247461
413801070322703.0,1.0,0.001092903443495885
414101070011001.0,0.0,0.0210128436550876
414124070311401.0,1.0,0.04882246992403927
414125070265901.0,2.0,0.00031999107112157255
414128073475201.0,1.0,0.3285376197091021
414129070361401.0,1.0,0.0158756596734686
414139070311501.0,1.0,0.042894753824670784
414159070310501.0,2.0,0.048774252371653226
414159079213601.0,3.0,0.29598356660401526
414219070313601.0,2.0,0.04611685580788161
414240072033201.0,0.0,0.09507937784838005
414315091252002.0,0.0,0.04939614298265793
414318085200601.0,1.0,0.15168999853013665
414330076280501.0,0.0,0.01905423947816076
414333075153201.0,1.0,0.1367998408949478
414429074052001.0,1.0,0.7690792356198732
414513077333701.0,1.0,0.37245909285242973
414525074360601.0,1.0,0.22549560206623176
414630070014901.0,1.0,0.023122331384982875
414632070014901.0,0.0,0.1544388532482478
414640077493801.0,0.0,0.025908583367698856
414737073563301.0,2.0,0.10424336535704859
414741072134501.0,0.0,0.5014992363390139
414831072173002.0,0.0,0.33011246140663
414948074035001.0,1.0,0.43682668593760143
415104121232901.0,3.0,0.1236674732812354
415150078220401.0,3.0,0.27593495812571334
415228070554601.0,0.0,0.2258617935248438
415323077451301.0,3.0,0.9102415032694458
415354069585201.0,0.0,0.12454999208689932
415439093094801.0,0.0,0.30985572888995894
415453070434901.0,1.0,0.382785663052883
415501096081201.0,0.0,0.0669173565594996
415546121205401.0,0.0,0.23265303355435996
415607080044601.0,1.0,0.8804550417808032
420014091442701.0,1.0,0.08728038817943184
420206070045901.0,1.0,0.049843791132098914
420212095235701.0,0.0,0.920581805339935
420305072581401.0,1.0,0.0034373952636713723
420316070433501.0,1.0,0.07510544951823817
420318121312201.0,3.0,0.4580484181997241
420321070433502.0,0.0,0.00015796351521513152
420326079295801.0,0.0,0.1525597642583182
420348121453601.0,3.0,0.1074301050946761
420350073193601.0,1.0,0.12122791758046092
420530078445201.0,0.0,0.17811442366746189
420544071173701.0,1.0,0.22912874635220537
420545071174001.0,0.0,0.08151911759976804
420828076484601.0,1.0,0.10950448333013318
420829076484801.0,0.0,0.13805366816225018
421138075511301.0,1.0,0.04207630140198271
421157075535401.0,3.0,0.15034061545689603
421213076313301.0,1.0,0.016171862641819246
421512077472801.0,0.0,0.33049625232182644
421544078021301.0,0.0,1.0
421556075281602.0,1.0,0.11065918602044589
421746074180201.0,1.0,0.1517403618690275
421853071220501.0,1.0,0.07907277506782207
421903074152301.0,0.0,0.0660762799752952
421948074483701.0,0.0,0.025181450886017198
421948074483702.0,0.0,1.0
422103072241102.0,0.0,0.5634169509445153
422241073274601.0,1.0,0.053566632715621454
422323076190301.0,1.0,0.03760505446812479
422341071464901.0,0.0,0.005290759254955368
422445077203301.0,1.0,0.03702108908020674
422622073410901.0,1.0,0.4265392846846281
422702079005101.0,0.0,0.9413814084718846
422710076462901.0,0.0,0.2553493368007782
422745073112001.0,1.0,0.17350824852357694
422812071244401.0,1.0,0.3465270504379453
422902076475801.0,1.0,0.014583042042268346
422906072124301.0,0.0,0.08561346997048636
422920076275301.0,0.0,0.2464972375690655
423035121331401.0,0.0,0.27806312503900366
423058071025401.0,0.0,0.046106204339764756
423115071032001.0,0.0,0.11471537225686168
423143076582601.0,1.0,0.1349883924648385
423307099494501.0,,0.26563057166119175
423401071093801.0,1.0,0.12602717324647483
423506070491401.0,1.0,0.20686112916704047
423530074191701.0,1.0,0.41929322254679635
423534073423401.0,2.0,0.6220652354775082
423743078070802.0,1.0,0.07966577658717744
423827076035901.0,1.0,0.47836402105301057
424017074301501.0,,0.3471151349024221
424115073495301.0,1.0,0.6136078902694715
424136075025101.0,0.0,0.09719802580510639
424158076251901.0,0.0,0.06533624978607588
424311073423901.0,0.0,0.7536369855218833
424347076530201.0,0.0,0.4877344877345018
424347076530202.0,0.0,0.11841464074937158
424452076081902.0,0.0,0.03654444401646417
424520070562401.0,0.0,0.10770241927574864
424837099425201.0,2.0,0.8322274469374141
424841071004101.0,0.0,0.04328129540557213
424859073585501.0,1.0,0.08439051410327347
425024071413001.0,1.0,0.16689296858718428
425048073472501.0,1.0,0.19029884106171147
425448076350002.0,1.0,0.3299866995156874
425511074254001.0,1.0,0.09622979129624487
425704078360601.0,1.0,0.06530664931742525
425803077151201.0,0.0,0.1752299551269375
425821076461301.0,1.0,0.24032049871217354
425833077503901.0,0.0,0.02242348263951488
425840077133901.0,0.0,0.011944539293575418
425846075504501.0,3.0,0.6584617515654978
425913078085501.0,0.0,0.008541125762721036
430029121552101.0,3.0,0.2874987478719363
430056075354102.0,0.0,0.21094604592474442
430121074523001.0,2.0,0.008204652738522333
430146078101301.0,1.0,0.18197440112948982
430203091501201.0,1.0,0.07479852466887482
430243076180401.0,0.0,0.0008601248255842853
430243076180402.0,1.0,0.03178623394698443
430252077283402.0,0.0,0.11427512578084897
430311077051501.0,1.0,0.5789971929571159
430327073475401.0,2.0,0.46797777809928487
430510093425101.0,0.0,0.6603648285935366
430649121305201.0,3.0,0.7539008092807065
430739078502701.0,0.0,1.0
430924078241301.0,2.0,0.041054492235764184
